data_point,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
290,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
291,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
292,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
293,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
294,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
295,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
296,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
297,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
298,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
299,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
300,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
301,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
302,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
303,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
304,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
305,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
306,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
307,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
308,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
309,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
310,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
311,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
312,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
313,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
314,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
315,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
316,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
317,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
318,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
319,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
320,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
321,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
322,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
323,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
324,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
325,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
326,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
327,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
328,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
329,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
330,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
331,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
332,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
333,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
334,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
335,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
336,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
337,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
338,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
339,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
340,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
341,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
342,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
343,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
344,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
345,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
346,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
347,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
348,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
349,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
350,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
351,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
352,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
353,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
354,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
355,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
356,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
357,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
358,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
359,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
360,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
361,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
362,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
363,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
364,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
365,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
366,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
367,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
368,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
369,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
370,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
371,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
372,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
373,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
374,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
375,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
376,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
377,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
378,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
379,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
380,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
381,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
382,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
383,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
384,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
385,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
386,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
387,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
388,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
389,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
390,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
391,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
392,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
393,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
394,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
395,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
396,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
397,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
398,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
399,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
400,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
401,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
402,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
403,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
404,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
405,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
406,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
407,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
408,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
409,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
410,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
411,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
412,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
413,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
414,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
415,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
416,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
417,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
418,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
419,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
420,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
421,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
422,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
423,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
424,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
425,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
426,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
427,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
428,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
429,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
430,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
431,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
432,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
433,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
434,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
435,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
436,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
437,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
438,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
439,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
440,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
441,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
442,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
443,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
444,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
445,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
446,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
447,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
448,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
449,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
450,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
451,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
452,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
453,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
454,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
455,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
456,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
457,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
458,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
459,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
460,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
461,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
462,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
463,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
464,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
465,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
466,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
467,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
468,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
469,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
470,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
471,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
472,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
473,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
474,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
475,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
476,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
477,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
478,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
479,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
480,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
481,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
482,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
483,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
484,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
485,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
486,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
487,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
488,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
489,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
490,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
491,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
492,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
493,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
494,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
495,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
496,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
497,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
498,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
499,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
500,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
501,14.999999999999998,0.0,0.0,0.0026179908874179934,0.0,0.9999965730559848,0.46843874908164923,0.0,0.883495975292938
502,14.999999999999998,0.0,0.0,0.00523596383141958,0.0,0.9999862922474267,0.47075012818066886,0.0,0.8822665792252836
503,14.999999999999996,0.0,0.0,0.007853900888711332,0.0,0.9999691576447897,0.47305828081101964,0.0,0.8810311362012823
504,15.000000000000002,0.0,0.0,0.010471784116245792,0.0,0.9999451693655121,0.4753631911528819,0.0,0.8797896546885219
505,15.000000000000002,0.0,0.0,0.01308959557134444,0.0,0.999914327574007,0.477664843408658,0.0,0.8785421431959779
506,14.999999999999993,0.0,0.0,0.015707317311820672,0.0,0.9998766324816606,0.4799632218030813,0.0,0.8772886102739543
507,15.000000000000002,0.0,0.0,0.018324931396102792,0.0,0.9998320843468308,0.48225831058332363,0.0,0.8760290645140254
508,15.000000000000002,0.0,0.0,0.020942419883356957,0.0,0.9997806834748455,0.48455009401910343,0.0,0.8747635145489768
509,15.000000000000002,0.0,0.0,0.02355976483361015,0.0,0.9997224302180006,0.48683855640279355,0.0,0.8734919690527463
510,15.000000000000002,0.0,0.0,0.02617694830787315,0.0,0.9996573249755573,0.48912368204952916,0.0,0.8722144367403644
511,15.000000000000002,0.0,0.0,0.028793952368263466,0.0,0.9995853681937397,0.49140545529731494,0.0,0.8709309263678943
512,14.999999999999982,0.0,0.0,0.031410759078128285,0.0,0.9995065603657316,0.49368386050713253,0.0,0.8696414467323726
513,15.000000000000021,0.0,0.0,0.034027350502167444,0.0,0.9994209020316729,0.49595888206304767,0.0,0.8683460066717483
514,14.999999999999982,0.0,0.0,0.03664370870655627,0.0,0.9993283937786562,0.4982305043723174,0.0,0.8670446150648226
515,15.000000000000021,0.0,0.0,0.03925981575906861,0.0,0.9992290362407229,0.5004987118654967,0.0,0.8657372808311875
516,14.999999999999982,0.0,0.0,0.04187565372919962,0.0,0.9991228300988584,0.5027634889965455,0.0,0.8644240129311659
517,14.999999999999982,0.0,0.0,0.04449120468828877,0.0,0.9990097760809875,0.5050248202429349,0.0,0.8631048203657488
518,15.000000000000021,0.0,0.0,0.04710645070964266,0.0,0.99888987496197,0.5072826901057537,0.0,0.861779712176534
519,14.999999999999982,0.0,0.0,0.049721373868657846,0.0,0.9987631275635946,0.5095370831098147,0.0,0.8604486974456652
520,15.000000000000021,0.0,0.0,0.05233595624294383,0.0,0.9986295347545738,0.5117879838037606,0.0,0.8591117852957679
521,14.999999999999982,0.0,0.0,0.05495017991244574,0.0,0.9984890974505379,0.5140353767601701,0.0,0.8577689848898886
522,15.000000000000021,0.0,0.0,0.05756402695956728,0.0,0.9983418166140283,0.5162792465756636,0.0,0.8564203054314308
523,14.999999999999982,0.0,0.0,0.06017747946929344,0.0,0.9981876932544915,0.5185195778710086,0.0,0.8550657561640924
524,14.999999999999982,0.0,0.0,0.06279051952931336,0.0,0.9980267284282716,0.5207563552912251,0.0,0.8537053463718025
525,15.000000000000021,0.0,0.0,0.06540312923014306,0.0,0.9978589232386035,0.5229895635056914,0.0,0.8523390853786574
526,15.000000000000021,0.0,0.0,0.06801529066524817,0.0,0.9976842788356053,0.5252191872082481,0.0,0.8509669825488573
527,14.999999999999941,0.0,0.0,0.07062698593116666,0.0,0.99750279641627,0.5274452111173042,0.0,0.849589047286641
528,15.000000000000021,0.0,0.0,0.07323819712763167,0.0,0.9973144772244581,0.5296676199759413,0.0,0.8482052890362225
529,15.000000000000021,0.0,0.0,0.07584890635769402,0.0,0.997119322550888,0.5318863985520175,0.0,0.8468157172817261
530,15.000000000000021,0.0,0.0,0.07845909572784494,0.0,0.996917333733128,0.534101531638273,0.0,0.845420341547121
531,14.999999999999941,0.0,0.0,0.08106874734813875,0.0,0.9967085121555869,0.5363130040524339,0.0,0.8440191713961562
532,15.000000000000021,0.0,0.0,0.08367784333231548,0.0,0.9964928592495044,0.5385208006373156,0.0,0.842612216432295
533,15.000000000000021,0.0,0.0,0.08628636579792337,0.0,0.9962703764929413,0.5407249062609275,0.0,0.841199486298649
534,14.999999999999941,0.0,0.0,0.0888942968664415,0.0,0.9960410654107695,0.5429253058165766,0.0,0.8397809906779128
535,15.000000000000021,0.0,0.0,0.09150161866340237,0.0,0.9958049275746618,0.5451219842229708,0.0,0.8383567392922963
536,15.000000000000021,0.0,0.0,0.09410831331851431,0.0,0.99556196460308,0.547314926424322,0.0,0.836926741903459
537,15.000000000000021,0.0,0.0,0.09671436296578402,0.0,0.9953121781612654,0.5495041173904501,0.0,0.8354910083124427
538,14.999999999999941,0.0,0.0,0.099319749743639,0.0,0.9950555699612263,0.5516895421168853,0.0,0.8340495483596053
539,15.000000000000021,0.0,0.0,0.10192445579505002,0.0,0.9947921417617265,0.5538711856249712,0.0,0.8326023719245511
540,15.000000000000021,0.0,0.0,0.10452846326765346,0.0,0.9945218953682733,0.5560490329619674,0.0,0.8311494889260661
541,14.999999999999941,0.0,0.0,0.10713175431387365,0.0,0.9942448326331054,0.5582230692011523,0.0,0.8296909093220471
542,15.000000000000021,0.0,0.0,0.10973431109104526,0.0,0.9939609554551797,0.5603932794419247,0.0,0.8282266431094358
543,15.000000000000021,0.0,0.0,0.11233611576153553,0.0,0.9936702657801585,0.5625596488099068,0.0,0.8267567003241487
544,15.000000000000021,0.0,0.0,0.1149371504928666,0.0,0.9933727656003964,0.5647221624570457,0.0,0.825281091041009
545,14.999999999999941,0.0,0.0,0.11753739745783763,0.0,0.9930684569549263,0.5668808055617144,0.0,0.8237998253736776
546,15.000000000000021,0.0,0.0,0.12013683883464708,0.0,0.9927573419294455,0.5690355633288152,0.0,0.8223129134745836
547,15.000000000000021,0.0,0.0,0.12273545680701482,0.0,0.9924394226563017,0.5711864209898796,0.0,0.8208203655348545
548,14.999999999999941,0.0,0.0,0.12533323356430423,0.0,0.9921147013144779,0.5733333638031699,0.0,0.8193221917842468
549,15.000000000000021,0.0,0.0,0.12793015130164428,0.0,0.9917831801295777,0.5754763770537805,0.0,0.8178184024910756
550,15.000000000000021,0.0,0.0,0.13052619222005157,0.0,0.9914448613738104,0.5776154460537386,0.0,0.8163090079621445
551,15.000000000000021,0.0,0.0,0.13312133852655234,0.0,0.9910997473659748,0.5797505561421048,0.0,0.8147940185426745
552,15.000000000000021,0.0,0.0,0.13571557243430438,0.0,0.9907478404714436,0.5818816926850735,0.0,0.8132734446162333
553,15.000000000000021,0.0,0.0,0.13830887616271895,0.0,0.9903891431021473,0.5840088410760734,0.0,0.8117472966046646
554,14.999999999999861,0.0,0.0,0.14090123193758264,0.0,0.9900236577165575,0.5861319867358679,0.0,0.8102155849680159
555,15.000000000000021,0.0,0.0,0.1434926219911793,0.0,0.9896513868196702,0.5882511151126542,0.0,0.8086783202044674
556,15.000000000000021,0.0,0.0,0.1460830285624116,0.0,0.9892723329629883,0.5903662116821635,0.0,0.8071355128502592
557,15.000000000000021,0.0,0.0,0.14867243389692297,0.0,0.9888864987445046,0.592477261947761,0.0,0.8055871734796205
558,15.000000000000021,0.0,0.0,0.1512608202472192,0.0,0.9884938868086836,0.5945842514405444,0.0,0.804033312704696
559,15.000000000000021,0.0,0.0,0.15384816987279004,0.0,0.9880944998464434,0.5966871657194437,0.0,0.8024739411754733
560,15.000000000000021,0.0,0.0,0.15643446504023087,0.0,0.9876883405951378,0.5987859903713201,0.0,0.8009090695797105
561,14.999999999999861,0.0,0.0,0.15901968802336416,0.0,0.9872754118385365,0.6008807110110639,0.0,0.799338708642862
