data_point,theta,phi,psi,d_theta,d_phi,d_psi
2053,0.0,0.0,-1.7243853009703973,0,0,0.6981317007977328
2054,0.0,0.0,-1.71740398396242,0,0,0.6981317007977328
2055,0.0,0.0,-1.7104226669544427,0,0,0.6981317007977328
2056,0.0,0.0,-1.7034413499464653,0,0,0.6981317007977328
2057,0.0,0.0,-1.6964600329384882,0,0,0.6981317007977106
2058,0.0,0.0,-1.689478715930511,0,0,0.6981317007977328
2059,0.0,0.0,-1.6824973989225336,0,0,0.6981317007977328
2060,0.0,0.0,-1.6755160819145563,0,0,0.6981317007977328
2061,0.0,0.0,-1.668534764906579,0,0,0.6981317007977328
2062,0.0,0.0,-1.6615534478986016,0,0,0.6981317007977328
2063,0.0,0.0,-1.6545721308906243,0,0,0.6981317007977328
2064,0.0,0.0,-1.647590813882647,0,0,0.6981317007977328
2065,0.0,0.0,-1.6406094968746696,0,0,0.6981317007977328
2066,0.0,0.0,-1.6336281798666923,0,0,0.6981317007977328
2067,0.0,0.0,-1.626646862858715,0,0,0.6981317007977328
2068,0.0,0.0,-1.6196655458507376,0,0,0.6981317007977328
2069,0.0,0.0,-1.6126842288427603,0,0,0.6981317007977328
2070,0.0,0.0,-1.605702911834783,0,0,0.6981317007977328
2071,0.0,0.0,-1.5987215948268056,0,0,0.6981317007977328
2072,0.0,0.0,-1.5917402778188285,0,0,0.6981317007977106
2073,0.0,0.0,-1.5847589608108512,0,0,0.6981317007977328
2074,0.0,0.0,-1.5777776438028739,0,0,0.6981317007977328
2075,0.0,0.0,-1.5707963267948966,0,0,0.6981317007977328
2076,0.0,0.0,-1.5638150097869192,0,0,0.6981317007977328
2077,0.0,0.0,-1.556833692778942,0,0,0.6981317007977328
2078,0.0,0.0,-1.5498523757709646,0,0,0.6981317007977328
2079,0.0,0.0,-1.5428710587629872,0,0,0.6981317007977328
2080,0.0,0.0,-1.53588974175501,0,0,0.6981317007977328
2081,0.0,0.0,-1.5289084247470326,0,0,0.6981317007977328
2082,0.0,0.0,-1.5219271077390553,0,0,0.6981317007977328
2083,0.0,0.0,-1.514945790731078,0,0,0.6981317007977328
2084,0.0,0.0,-1.5079644737231006,0,0,0.6981317007977328
2085,0.0,0.0,-1.5009831567151233,0,0,0.6981317007977328
2086,0.0,0.0,-1.494001839707146,0,0,0.6981317007977328
2087,0.0,0.0,-1.4870205226991686,0,0,0.6981317007977328
2088,0.0,0.0,-1.4800392056911913,0,0,0.6981317007977328
2089,0.0,0.0,-1.473057888683214,0,0,0.6981317007977328
2090,0.0,0.0,-1.4660765716752366,0,0,0.6981317007977328
2091,0.0,0.0,-1.4590952546672593,0,0,0.6981317007977328
2092,0.0,0.0,-1.452113937659282,0,0,0.6981317007977328
2093,0.0,0.0,-1.4451326206513047,0,0,0.6981317007977328
2094,0.0,0.0,-1.4381513036433273,0,0,0.6981317007977328
2095,0.0,0.0,-1.43116998663535,0,0,0.6981317007977328
2096,0.0,0.0,-1.4241886696273727,0,0,0.6981317007977328
2097,0.0,0.0,-1.4172073526193953,0,0,0.6981317007977328
2098,0.0,0.0,-1.410226035611418,0,0,0.6981317007977328
2099,0.0,0.0,-1.4032447186034407,0,0,0.6981317007977328
2100,0.0,0.0,-1.3962634015954634,0,0,0.6981317007977328
2101,0.0,0.0,-1.389282084587486,0,0,0.6981317007977328
2102,0.0,0.0,-1.382300767579509,0,0,0.6981317007977106
2103,0.0,0.0,-1.3753194505715316,0,0,0.6981317007977328
2104,0.0,0.0,-1.3683381335635543,0,0,0.6981317007977328
2105,0.0,0.0,-1.361356816555577,0,0,0.6981317007977328
2106,0.0,0.0,-1.3543754995475996,0,0,0.6981317007977328
2107,0.0,0.0,-1.3473941825396223,0,0,0.6981317007977328
2108,0.0,0.0,-1.340412865531645,0,0,0.6981317007977328
2109,0.0,0.0,-1.3334315485236676,0,0,0.6981317007977328
2110,0.0,0.0,-1.3264502315156903,0,0,0.6981317007977328
2111,0.0,0.0,-1.319468914507713,0,0,0.6981317007977328
2112,0.0,0.0,-1.3124875974997356,0,0,0.6981317007977328
2113,0.0,0.0,-1.3055062804917585,0,0,0.6981317007977106
2114,0.0,0.0,-1.2985249634837812,0,0,0.6981317007977328
2115,0.0,0.0,-1.2915436464758039,0,0,0.6981317007977328
2116,0.0,0.0,-1.2845623294678266,0,0,0.6981317007977328
2117,0.0,0.0,-1.2775810124598492,0,0,0.6981317007977328
2118,0.0,0.0,-1.270599695451872,0,0,0.6981317007977328
2119,0.0,0.0,-1.2636183784438946,0,0,0.6981317007977328
2120,0.0,0.0,-1.2566370614359172,0,0,0.6981317007977328
2121,0.0,0.0,-1.24965574442794,0,0,0.6981317007977328
2122,0.0,0.0,-1.2426744274199626,0,0,0.6981317007977328
2123,0.0,0.0,-1.2356931104119853,0,0,0.6981317007977328
2124,0.0,0.0,-1.228711793404008,0,0,0.6981317007977328
2125,0.0,0.0,-1.2217304763960306,0,0,0.6981317007977328
2126,0.0,0.0,-1.2147491593880533,0,0,0.6981317007977328
2127,0.0,0.0,-1.207767842380076,0,0,0.6981317007977328
2128,0.0,0.0,-1.2007865253720986,0,0,0.6981317007977328
2129,0.0,0.0,-1.1938052083641213,0,0,0.6981317007977328
2130,0.0,0.0,-1.186823891356144,0,0,0.6981317007977328
2131,0.0,0.0,-1.1798425743481666,0,0,0.6981317007977328
2132,0.0,0.0,-1.1728612573401893,0,0,0.6981317007977328
2133,0.0,0.0,-1.165879940332212,0,0,0.6981317007977328
2134,0.0,0.0,-1.1588986233242347,0,0,0.6981317007977328
2135,0.0,0.0,-1.1519173063162573,0,0,0.6981317007977328
2136,0.0,0.0,-1.14493598930828,0,0,0.6981317007977328
2137,0.0,0.0,-1.1379546723003027,0,0,0.6981317007977328
2138,0.0,0.0,-1.1309733552923253,0,0,0.6981317007977328
2139,0.0,0.0,-1.123992038284348,0,0,0.6981317007977328
2140,0.0,0.0,-1.1170107212763707,0,0,0.6981317007977328
2141,0.0,0.0,-1.1100294042683934,0,0,0.6981317007977328
2142,0.0,0.0,-1.103048087260416,0,0,0.6981317007977328
2143,0.0,0.0,-1.0960667702524387,0,0,0.6981317007977328
2144,0.0,0.0,-1.0890854532444616,0,0,0.6981317007977106
2145,0.0,0.0,-1.0821041362364843,0,0,0.6981317007977328
2146,0.0,0.0,-1.075122819228507,0,0,0.6981317007977328
2147,0.0,0.0,-1.0681415022205296,0,0,0.6981317007977328
2148,0.0,0.0,-1.0611601852125523,0,0,0.6981317007977328
2149,0.0,0.0,-1.054178868204575,0,0,0.6981317007977328
2150,0.0,0.0,-1.0471975511965976,0,0,0.6981317007977328
2151,0.0,0.0,-1.0402162341886203,0,0,0.6981317007977328
2152,0.0,0.0,-1.033234917180643,0,0,0.6981317007977328
2153,0.0,0.0,-1.0262536001726656,0,0,0.6981317007977328
2154,0.0,0.0,-1.0192722831646883,0,0,0.6981317007977328
2155,0.0,0.0,-1.012290966156711,0,0,0.6981317007977328
2156,0.0,0.0,-1.0053096491487337,0,0,0.6981317007977328
2157,0.0,0.0,-0.9983283321407563,0,0,0.6981317007977328
2158,0.0,0.0,-0.991347015132779,0,0,0.6981317007977328
2159,0.0,0.0,-0.9843656981248017,0,0,0.6981317007977328
2160,0.0,0.0,-0.9773843811168246,0,0,0.6981317007977106
2161,0.0,0.0,-0.9704030641088472,0,0,0.6981317007977328
2162,0.0,0.0,-0.9634217471008699,0,0,0.6981317007977328
2163,0.0,0.0,-0.9564404300928926,0,0,0.6981317007977328
2164,0.0,0.0,-0.9494591130849153,0,0,0.6981317007977328
2165,0.0,0.0,-0.9424777960769379,0,0,0.6981317007977328
2166,0.0,0.0,-0.9354964790689606,0,0,0.6981317007977328
2167,0.0,0.0,-0.9285151620609833,0,0,0.6981317007977328
2168,0.0,0.0,-0.921533845053006,0,0,0.6981317007977328
2169,0.0,0.0,-0.9145525280450286,0,0,0.6981317007977328
2170,0.0,0.0,-0.9075712110370513,0,0,0.6981317007977328
2171,0.0,0.0,-0.900589894029074,0,0,0.6981317007977328
2172,0.0,0.0,-0.8936085770210966,0,0,0.6981317007977328
2173,0.0,0.0,-0.8866272600131193,0,0,0.6981317007977328
2174,0.0,0.0,-0.879645943005142,0,0,0.6981317007977328
2175,0.0,0.0,-0.8726646259971647,0,0,0.6981317007977328
2176,0.0,0.0,-0.8656833089891873,0,0,0.6981317007977328
2177,0.0,0.0,-0.85870199198121,0,0,0.6981317007977328
2178,0.0,0.0,-0.8517206749732327,0,0,0.6981317007977328
2179,0.0,0.0,-0.8447393579652553,0,0,0.6981317007977328
2180,0.0,0.0,-0.837758040957278,0,0,0.6981317007977328
2181,0.0,0.0,-0.8307767239493007,0,0,0.6981317007977328
2182,0.0,0.0,-0.8237954069413236,0,0,0.6981317007977106
2183,0.0,0.0,-0.8168140899333463,0,0,0.6981317007977328
2184,0.0,0.0,-0.8098327729253689,0,0,0.6981317007977328
2185,0.0,0.0,-0.8028514559173916,0,0,0.6981317007977328
2186,0.0,0.0,-0.7958701389094143,0,0,0.6981317007977328
2187,0.0,0.0,-0.7888888219014369,0,0,0.6981317007977328
2188,0.0,0.0,-0.7819075048934596,0,0,0.6981317007977328
2189,0.0,0.0,-0.7749261878854823,0,0,0.6981317007977328
2190,0.0,0.0,-0.767944870877505,0,0,0.6981317007977328
2191,0.0,0.0,-0.7609635538695276,0,0,0.6981317007977328
2192,0.0,0.0,-0.7539822368615503,0,0,0.6981317007977328
2193,0.0,0.0,-0.747000919853573,0,0,0.6981317007977328
2194,0.0,0.0,-0.7400196028455956,0,0,0.6981317007977328
2195,0.0,0.0,-0.7330382858376183,0,0,0.6981317007977328
2196,0.0,0.0,-0.726056968829641,0,0,0.6981317007977328
2197,0.0,0.0,-0.7190756518216637,0,0,0.6981317007977328
2198,0.0,0.0,-0.7120943348136863,0,0,0.6981317007977328
2199,0.0,0.0,-0.705113017805709,0,0,0.6981317007977328
2200,0.0,0.0,-0.6981317007977317,0,0,0.6981317007977328
2201,0.0,0.0,-0.6911503837897544,0,0,0.6981317007977328
2202,0.0,0.0,-0.684169066781777,0,0,0.6981317007977328
2203,0.0,0.0,-0.6771877497737999,0,0,0.6981317007977106
2204,0.0,0.0,-0.6702064327658226,0,0,0.6981317007977328
2205,0.0,0.0,-0.6632251157578453,0,0,0.6981317007977328
2206,0.0,0.0,-0.6562437987498679,0,0,0.6981317007977328
2207,0.0,0.0,-0.6492624817418906,0,0,0.6981317007977328
2208,0.0,0.0,-0.6422811647339133,0,0,0.6981317007977328
2209,0.0,0.0,-0.635299847725936,0,0,0.6981317007977328
2210,0.0,0.0,-0.6283185307179586,0,0,0.6981317007977328
2211,0.0,0.0,-0.6213372137099813,0,0,0.6981317007977328
2212,0.0,0.0,-0.614355896702004,0,0,0.6981317007977328
2213,0.0,0.0,-0.6073745796940266,0,0,0.6981317007977328
2214,0.0,0.0,-0.6003932626860493,0,0,0.6981317007977328
2215,0.0,0.0,-0.593411945678072,0,0,0.6981317007977328
2216,0.0,0.0,-0.5864306286700947,0,0,0.6981317007977328
2217,0.0,0.0,-0.5794493116621173,0,0,0.6981317007977328
2218,0.0,0.0,-0.57246799465414,0,0,0.6981317007977328
2219,0.0,0.0,-0.5654866776461627,0,0,0.6981317007977328
2220,0.0,0.0,-0.5585053606381853,0,0,0.6981317007977328
2221,0.0,0.0,-0.551524043630208,0,0,0.6981317007977328
2222,0.0,0.0,-0.5445427266222307,0,0,0.6981317007977328
2223,0.0,0.0,-0.5375614096142534,0,0,0.6981317007977328
2224,0.0,0.0,-0.530580092606276,0,0,0.6981317007977328
2225,0.0,0.0,-0.5235987755982989,0,0,0.6981317007977106
2226,0.0,0.0,-0.5166174585903216,0,0,0.6981317007977328
2227,0.0,0.0,-0.5096361415823443,0,0,0.6981317007977328
2228,0.0,0.0,-0.5026548245743669,0,0,0.6981317007977328
2229,0.0,0.0,-0.4956735075663896,0,0,0.6981317007977328
2230,0.0,0.0,-0.4886921905584123,0,0,0.6981317007977328
2231,0.0,0.0,-0.48171087355043496,0,0,0.6981317007977328
2232,0.0,0.0,-0.47472955654245763,0,0,0.6981317007977328
2233,0.0,0.0,-0.4677482395344803,0,0,0.6981317007977328
2234,0.0,0.0,-0.460766922526503,0,0,0.6981317007977328
2235,0.0,0.0,-0.45378560551852565,0,0,0.6981317007977328
2236,0.0,0.0,-0.4468042885105483,0,0,0.6981317007977328
2237,0.0,0.0,-0.439822971502571,0,0,0.6981317007977328
2238,0.0,0.0,-0.43284165449459366,0,0,0.6981317007977328
2239,0.0,0.0,-0.42586033748661634,0,0,0.6981317007977328
2240,0.0,0.0,-0.418879020478639,0,0,0.6981317007977328
2241,0.0,0.0,-0.4118977034706617,0,0,0.6981317007977328
2242,0.0,0.0,-0.40491638646268435,0,0,0.6981317007977328
2243,0.0,0.0,-0.397935069454707,0,0,0.6981317007977328
2244,0.0,0.0,-0.3909537524467297,0,0,0.6981317007977328
2245,0.0,0.0,-0.38397243543875237,0,0,0.6981317007977328
2246,0.0,0.0,-0.37699111843077526,0,0,0.6981317007977106
2247,0.0,0.0,-0.37000980142279793,0,0,0.6981317007977328
2248,0.0,0.0,-0.3630284844148206,0,0,0.6981317007977328
2249,0.0,0.0,-0.3560471674068433,0,0,0.6981317007977328
2250,0.0,0.0,-0.34906585039886595,0,0,0.6981317007977328
2251,0.0,0.0,-0.3420845333908886,0,0,0.6981317007977328
2252,0.0,0.0,-0.3351032163829113,0,0,0.6981317007977328
2253,0.0,0.0,-0.32812189937493397,0,0,0.6981317007977328
2254,0.0,0.0,-0.32114058236695664,0,0,0.6981317007977328
2255,0.0,0.0,-0.3141592653589793,0,0,0.6981317007977328
2256,0.0,0.0,-0.307177948351002,0,0,0.6981317007977328
2257,0.0,0.0,-0.30019663134302466,0,0,0.6981317007977328
2258,0.0,0.0,-0.29321531433504733,0,0,0.6981317007977328
2259,0.0,0.0,-0.28623399732707,0,0,0.6981317007977328
2260,0.0,0.0,-0.27925268031909267,0,0,0.6981317007977328
2261,0.0,0.0,-0.27227136331111534,0,0,0.6981317007977328
2262,0.0,0.0,-0.265290046303138,0,0,0.6981317007977328
2263,0.0,0.0,-0.2583087292951607,0,0,0.6981317007977328
2264,0.0,0.0,-0.25132741228718336,0,0,0.6981317007977328
2265,0.0,0.0,-0.24434609527920603,0,0,0.6981317007977328
2266,0.0,0.0,-0.2373647782712287,0,0,0.6981317007977328
2267,0.0,0.0,-0.2303834612632516,0,0,0.6981317007977106
2268,0.0,0.0,-0.22340214425527427,0,0,0.6981317007977328
2269,0.0,0.0,-0.21642082724729694,0,0,0.6981317007977328
2270,0.0,0.0,-0.20943951023931962,0,0,0.6981317007977328
2271,0.0,0.0,-0.2024581932313423,0,0,0.6981317007977328
2272,0.0,0.0,-0.19547687622336496,0,0,0.6981317007977328
2273,0.0,0.0,-0.18849555921538763,0,0,0.6981317007977328
2274,0.0,0.0,-0.1815142422074103,0,0,0.6981317007977328
2275,0.0,0.0,-0.17453292519943298,0,0,0.6981317007977328
2276,0.0,0.0,-0.16755160819145565,0,0,0.6981317007977328
2277,0.0,0.0,-0.16057029118347832,0,0,0.6981317007977328
2278,0.0,0.0,-0.153588974175501,0,0,0.6981317007977328
2279,0.0,0.0,-0.14660765716752366,0,0,0.6981317007977328
2280,0.0,0.0,-0.13962634015954634,0,0,0.6981317007977328
2281,0.0,0.0,-0.132645023151569,0,0,0.6981317007977328
2282,0.0,0.0,-0.12566370614359168,0,0,0.6981317007977328
2283,0.0,0.0,-0.11868238913561435,0,0,0.6981317007977328
2284,0.0,0.0,-0.11170107212763702,0,0,0.6981317007977328
2285,0.0,0.0,-0.1047197551196597,0,0,0.6981317007977328
2286,0.0,0.0,-0.09773843811168237,0,0,0.6981317007977328
2287,0.0,0.0,-0.09075712110370526,0,0,0.6981317007977106
2288,0.0,0.0,-0.08377580409572793,0,0,0.6981317007977328
2289,0.0,0.0,-0.07679448708775061,0,0,0.6981317007977328
2290,0.0,0.0,-0.06981317007977328,0,0,0.6981317007977328
2291,0.0,0.0,-0.06283185307179595,0,0,0.6981317007977328
2292,0.0,0.0,-0.05585053606381862,0,0,0.6981317007977328
2293,0.0,0.0,-0.048869219055841295,0,0,0.6981317007977328
2294,0.0,0.0,-0.04188790204786397,0,0,0.6981317007977328
2295,0.0,0.0,-0.03490658503988664,0,0,0.6981317007977328
2296,0.0,0.0,-0.02792526803190931,0,0,0.6981317007977328
2297,0.0,0.0,-0.020943951023931984,0,0,0.6981317007977328
2298,0.0,0.0,-0.013962634015954656,0,0,0.6981317007977328
2299,0.0,0.0,-0.006981317007977328,0,0,0.6981317007977328
2300,0.0,0.0,0.0,0,0,0.6981317007977328
2301,0.0,0.0,0.0,0,0,0
2302,0.0,0.0,0.0,0,0,0
2303,0.0,0.0,0.0,0,0,0
2304,0.0,0.0,0.0,0,0,0
2305,0.0,0.0,0.0,0,0,0
2306,0.0,0.0,0.0,0,0,0
2307,0.0,0.0,0.0,0,0,0
2308,0.0,0.0,0.0,0,0,0
2309,0.0,0.0,0.0,0,0,0
2310,0.0,0.0,0.0,0,0,0
2311,0.0,0.0,0.0,0,0,0
2312,0.0,0.0,0.0,0,0,0
2313,0.0,0.0,0.0,0,0,0
2314,0.0,0.0,0.0,0,0,0
2315,0.0,0.0,0.0,0,0,0
2316,0.0,0.0,0.0,0,0,0
2317,0.0,0.0,0.0,0,0,0
2318,0.0,0.0,0.0,0,0,0
2319,0.0,0.0,0.0,0,0,0
2320,0.0,0.0,0.0,0,0,0
2321,0.0,0.0,0.0,0,0,0
2322,0.0,0.0,0.0,0,0,0
2323,0.0,0.0,0.0,0,0,0
2324,0.0,0.0,0.0,0,0,0
2325,0.0,0.0,0.0,0,0,0
2326,0.0,0.0,0.0,0,0,0
2327,0.0,0.0,0.0,0,0,0
2328,0.0,0.0,0.0,0,0,0
2329,0.0,0.0,0.0,0,0,0
2330,0.0,0.0,0.0,0,0,0
2331,0.0,0.0,0.0,0,0,0
2332,0.0,0.0,0.0,0,0,0
2333,0.0,0.0,0.0,0,0,0
2334,0.0,0.0,0.0,0,0,0
2335,0.0,0.0,0.0,0,0,0
2336,0.0,0.0,0.0,0,0,0
2337,0.0,0.0,0.0,0,0,0
2338,0.0,0.0,0.0,0,0,0
2339,0.0,0.0,0.0,0,0,0
2340,0.0,0.0,0.0,0,0,0
2341,0.0,0.0,0.0,0,0,0
2342,0.0,0.0,0.0,0,0,0
2343,0.0,0.0,0.0,0,0,0
2344,0.0,0.0,0.0,0,0,0
2345,0.0,0.0,0.0,0,0,0
2346,0.0,0.0,0.0,0,0,0
2347,0.0,0.0,0.0,0,0,0
2348,0.0,0.0,0.0,0,0,0
2349,0.0,0.0,0.0,0,0,0
2350,0.0,0.0,0.0,0,0,0
2351,0.0,0.0,0.0,0,0,0
2352,0.0,0.0,0.0,0,0,0
2353,0.0,0.0,0.0,0,0,0
2354,0.0,0.0,0.0,0,0,0
2355,0.0,0.0,0.0,0,0,0
2356,0.0,0.0,0.0,0,0,0
2357,0.0,0.0,0.0,0,0,0
2358,0.0,0.0,0.0,0,0,0
2359,0.0,0.0,0.0,0,0,0
2360,0.0,0.0,0.0,0,0,0
2361,0.0,0.0,0.0,0,0,0
2362,0.0,0.0,0.0,0,0,0
2363,0.0,0.0,0.0,0,0,0
2364,0.0,0.0,0.0,0,0,0
2365,0.0,0.0,0.0,0,0,0
2366,0.0,0.0,0.0,0,0,0
2367,0.0,0.0,0.0,0,0,0
2368,0.0,0.0,0.0,0,0,0
2369,0.0,0.0,0.0,0,0,0
2370,0.0,0.0,0.0,0,0,0
2371,0.0,0.0,0.0,0,0,0
2372,0.0,0.0,0.0,0,0,0
2373,0.0,0.0,0.0,0,0,0
2374,0.0,0.0,0.0,0,0,0
2375,0.0,0.0,0.0,0,0,0
2376,0.0,0.0,0.0,0,0,0
2377,0.0,0.0,0.0,0,0,0
2378,0.0,0.0,0.0,0,0,0
2379,0.0,0.0,0.0,0,0,0
2380,0.0,0.0,0.0,0,0,0
2381,0.0,0.0,0.0,0,0,0
2382,0.0,0.0,0.0,0,0,0
2383,0.0,0.0,0.0,0,0,0
2384,0.0,0.0,0.0,0,0,0
2385,0.0,0.0,0.0,0,0,0
2386,0.0,0.0,0.0,0,0,0
2387,0.0,0.0,0.0,0,0,0
2388,0.0,0.0,0.0,0,0,0
2389,0.0,0.0,0.0,0,0,0
2390,0.0,0.0,0.0,0,0,0
2391,0.0,0.0,0.0,0,0,0
2392,0.0,0.0,0.0,0,0,0
2393,0.0,0.0,0.0,0,0,0
2394,0.0,0.0,0.0,0,0,0
2395,0.0,0.0,0.0,0,0,0
2396,0.0,0.0,0.0,0,0,0
2397,0.0,0.0,0.0,0,0,0
2398,0.0,0.0,0.0,0,0,0
2399,0.0,0.0,0.0,0,0,0
2400,0.0,0.0,0.0,0,0,0
2401,0.0,0.0,0.0,0,0,0
2402,0.0,0.0,0.0,0,0,0
2403,0.0,0.0,0.0,0,0,0
2404,0.0,0.0,0.0,0,0,0
2405,0.0,0.0,0.0,0,0,0
2406,0.0,0.0,0.0,0,0,0
2407,0.0,0.0,0.0,0,0,0
2408,0.0,0.0,0.0,0,0,0
2409,0.0,0.0,0.0,0,0,0
2410,0.0,0.0,0.0,0,0,0
2411,0.0,0.0,0.0,0,0,0
2412,0.0,0.0,0.0,0,0,0
2413,0.0,0.0,0.0,0,0,0
2414,0.0,0.0,0.0,0,0,0
2415,0.0,0.0,0.0,0,0,0
2416,0.0,0.0,0.0,0,0,0
2417,0.0,0.0,0.0,0,0,0
2418,0.0,0.0,0.0,0,0,0
2419,0.0,0.0,0.0,0,0,0
2420,0.0,0.0,0.0,0,0,0
2421,0.0,0.0,0.0,0,0,0
2422,0.0,0.0,0.0,0,0,0
2423,0.0,0.0,0.0,0,0,0
2424,0.0,0.0,0.0,0,0,0
2425,0.0,0.0,0.0,0,0,0
2426,0.0,0.0,0.0,0,0,0
2427,0.0,0.0,0.0,0,0,0
2428,0.0,0.0,0.0,0,0,0
2429,0.0,0.0,0.0,0,0,0
2430,0.0,0.0,0.0,0,0,0
2431,0.0,0.0,0.0,0,0,0
2432,0.0,0.0,0.0,0,0,0
2433,0.0,0.0,0.0,0,0,0
2434,0.0,0.0,0.0,0,0,0
2435,0.0,0.0,0.0,0,0,0
2436,0.0,0.0,0.0,0,0,0
2437,0.0,0.0,0.0,0,0,0
2438,0.0,0.0,0.0,0,0,0
2439,0.0,0.0,0.0,0,0,0
2440,0.0,0.0,0.0,0,0,0
2441,0.0,0.0,0.0,0,0,0
2442,0.0,0.0,0.0,0,0,0
2443,0.0,0.0,0.0,0,0,0
2444,0.0,0.0,0.0,0,0,0
2445,0.0,0.0,0.0,0,0,0
2446,0.0,0.0,0.0,0,0,0
2447,0.0,0.0,0.0,0,0,0
2448,0.0,0.0,0.0,0,0,0
2449,0.0,0.0,0.0,0,0,0
2450,0.0,0.0,0.0,0,0,0
2451,0.0,0.0,0.0,0,0,0
2452,0.0,0.0,0.0,0,0,0
2453,0.0,0.0,0.0,0,0,0
2454,0.0,0.0,0.0,0,0,0
2455,0.0,0.0,0.0,0,0,0
2456,0.0,0.0,0.0,0,0,0
2457,0.0,0.0,0.0,0,0,0
2458,0.0,0.0,0.0,0,0,0
2459,0.0,0.0,0.0,0,0,0
2460,0.0,0.0,0.0,0,0,0
2461,0.0,0.0,0.0,0,0,0
2462,0.0,0.0,0.0,0,0,0
2463,0.0,0.0,0.0,0,0,0
2464,0.0,0.0,0.0,0,0,0
2465,0.0,0.0,0.0,0,0,0
2466,0.0,0.0,0.0,0,0,0
2467,0.0,0.0,0.0,0,0,0
2468,0.0,0.0,0.0,0,0,0
2469,0.0,0.0,0.0,0,0,0
2470,0.0,0.0,0.0,0,0,0
2471,0.0,0.0,0.0,0,0,0
2472,0.0,0.0,0.0,0,0,0
2473,0.0,0.0,0.0,0,0,0
2474,0.0,0.0,0.0,0,0,0
2475,0.0,0.0,0.0,0,0,0
2476,0.0,0.0,0.0,0,0,0
2477,0.0,0.0,0.0,0,0,0
2478,0.0,0.0,0.0,0,0,0
2479,0.0,0.0,0.0,0,0,0
2480,0.0,0.0,0.0,0,0,0
2481,0.0,0.0,0.0,0,0,0
2482,0.0,0.0,0.0,0,0,0
2483,0.0,0.0,0.0,0,0,0
2484,0.0,0.0,0.0,0,0,0
2485,0.0,0.0,0.0,0,0,0
2486,0.0,0.0,0.0,0,0,0
2487,0.0,0.0,0.0,0,0,0
2488,0.0,0.0,0.0,0,0,0
2489,0.0,0.0,0.0,0,0,0
2490,0.0,0.0,0.0,0,0,0
2491,0.0,0.0,0.0,0,0,0
2492,0.0,0.0,0.0,0,0,0
2493,0.0,0.0,0.0,0,0,0
2494,0.0,0.0,0.0,0,0,0
2495,0.0,0.0,0.0,0,0,0
2496,0.0,0.0,0.0,0,0,0
2497,0.0,0.0,0.0,0,0,0
2498,0.0,0.0,0.0,0,0,0
2499,0.0,0.0,0.0,0,0,0
2500,0.0,0.0,0.0,0,0,0
2501,0.0,0.0,0.0,0,0,0
2502,0.0,0.0,0.0,0,0,0
2503,0.0,0.0,0.0,0,0,0
2504,0.0,0.0,0.0,0,0,0
2505,0.0,0.0,0.0,0,0,0
2506,0.0,0.0,0.0,0,0,0
2507,0.0,0.0,0.0,0,0,0
2508,0.0,0.0,0.0,0,0,0
2509,0.0,0.0,0.0,0,0,0
2510,0.0,0.0,0.0,0,0,0
2511,0.0,0.0,0.0,0,0,0
2512,0.0,0.0,0.0,0,0,0
2513,0.0,0.0,0.0,0,0,0
2514,0.0,0.0,0.0,0,0,0
2515,0.0,0.0,0.0,0,0,0
2516,0.0,0.0,0.0,0,0,0
2517,0.0,0.0,0.0,0,0,0
2518,0.0,0.0,0.0,0,0,0
2519,0.0,0.0,0.0,0,0,0
2520,0.0,0.0,0.0,0,0,0
2521,0.0,0.0,0.0,0,0,0
2522,0.0,0.0,0.0,0,0,0
2523,0.0,0.0,0.0,0,0,0
2524,0.0,0.0,0.0,0,0,0
2525,0.0,0.0,0.0,0,0,0
2526,0.0,0.0,0.0,0,0,0
2527,0.0,0.0,0.0,0,0,0
2528,0.0,0.0,0.0,0,0,0
2529,0.0,0.0,0.0,0,0,0
2530,0.0,0.0,0.0,0,0,0
2531,0.0,0.0,0.0,0,0,0
2532,0.0,0.0,0.0,0,0,0
2533,0.0,0.0,0.0,0,0,0
2534,0.0,0.0,0.0,0,0,0
2535,0.0,0.0,0.0,0,0,0
2536,0.0,0.0,0.0,0,0,0
2537,0.0,0.0,0.0,0,0,0
2538,0.0,0.0,0.0,0,0,0
2539,0.0,0.0,0.0,0,0,0
2540,0.0,0.0,0.0,0,0,0
2541,0.0,0.0,0.0,0,0,0
2542,0.0,0.0,0.0,0,0,0
2543,0.0,0.0,0.0,0,0,0
2544,0.0,0.0,0.0,0,0,0
2545,0.0,0.0,0.0,0,0,0
2546,0.0,0.0,0.0,0,0,0
2547,0.0,0.0,0.0,0,0,0
2548,0.0,0.0,0.0,0,0,0
2549,0.0,0.0,0.0,0,0,0
2550,0.0,0.0,0.0,0,0,0
2551,0.0,0.0,0.0,0,0,0
2552,0.0,0.0,0.0,0,0,0
2553,0.0,0.0,0.0,0,0,0
2554,0.0,0.0,0.0,0,0,0
2555,0.0,0.0,0.0,0,0,0
2556,0.0,0.0,0.0,0,0,0
2557,0.0,0.0,0.0,0,0,0
2558,0.0,0.0,0.0,0,0,0
2559,0.0,0.0,0.0,0,0,0
2560,0.0,0.0,0.0,0,0,0
2561,0.0,0.0,0.0,0,0,0
2562,0.0,0.0,0.0,0,0,0
2563,0.0,0.0,0.0,0,0,0
2564,0.0,0.0,0.0,0,0,0
2565,0.0,0.0,0.0,0,0,0
2566,0.0,0.0,0.0,0,0,0
